N,P,K,temperature,humidity,ph,rainfall,crop
100.5466,42.9814,73.322,18.0119,64.2226,4.7458,93.0454,strawberry
6.9345,104.9825,171.0459,15.4745,79.809,6.2003,86.9235,apple
10.5386,115.3,150.5513,20.1011,74.7832,5.7034,141.9324,apple
79.0894,50.8917,57.584,23.3926,69.8793,6.9808,91.4844,peach
88.4223,67.1775,125.8951,18.391,77.0589,5.3761,61.4291,potato
122.8365,47.7599,109.1161,19.6942,81.6435,5.6889,22.4016,potato
59.7408,131.1585,134.8664,14.0902,85.9823,5.7396,61.3693,apple
58.5872,63.8,92.4304,26.3143,77.3374,5.8885,110.1852,strawberry
133.6987,52.057,120.478,20.4255,56.6378,5.2531,131.5607,potato
97.1913,34.0046,59.0822,16.5476,80.3991,5.7357,57.1333,strawberry
31.4456,61.0801,46.8023,23.4959,68.3781,6.3579,60.3689,grapes
85.5865,33.3578,30.0724,26.5194,64.4693,6.7581,85.1544,maize
99.5883,45.9104,32.8223,22.4765,54.6928,7.2343,102.2817,maize
90.2358,45.637,102.8691,23.5034,74.488,7.3597,90.6392,cherry
82.6495,47.4189,108.8857,19.4134,73.1423,5.9079,114.5847,tomato
78.9526,61.7706,92.7396,16.0372,71.7885,5.3107,106.8311,strawberry
88.2332,38.1053,65.5943,20.7079,55.6605,6.0773,78.3399,peach
13.3976,33.0268,55.9034,21.4127,55.4972,6.1224,45.0258,grapes
126.0583,61.3268,102.4403,20.863,71.7276,5.7478,53.312,tomato
61.5177,38.6962,68.9761,17.4426,64.0515,6.2125,47.3511,cherry
53.4869,37.6429,61.8541,21.4057,54.5802,5.9134,56.1574,grapes
80.6311,40.9952,53.9994,17.4749,86.9773,6.2442,92.9922,strawberry
89.197,50.8613,74.4924,14.4674,71.6761,6.0357,88.8603,cherry
78.0406,54.7241,115.3271,17.2375,68.3506,4.9354,99.9819,potato
64.7988,42.9436,54.0053,15.8045,67.4107,6.469,108.6689,cherry
111.217,42.0207,100.9055,31.5449,76.9333,6.2053,81.5406,bell_pepper
84.1598,87.6407,99.3789,26.0554,56.4661,6.7632,94.8739,tomato
112.917,61.9664,126.2552,17.3888,62.4405,5.389,99.168,potato
102.6306,37.4727,80.9918,15.3957,69.3726,5.2185,115.9372,potato
26.8506,46.4438,50.1736,20.6657,62.1561,5.8776,98.1598,grapes
140.0,34.2837,57.5287,27.591,91.4976,6.4633,81.8022,bell_pepper
55.9559,39.4307,72.3248,12.1001,69.4061,6.8189,89.5118,cherry
4.7814,49.489,64.9385,18.8233,45.219,5.8163,132.5997,grapes
29.106,43.813,55.0204,23.1371,55.0078,5.941,69.8483,grapes
97.2472,84.0213,107.8743,19.9863,78.5187,5.4377,77.5308,potato
33.8939,51.2258,40.3944,21.0029,56.1085,6.2947,66.5139,cherry
101.9817,62.4704,39.9608,25.8996,74.0384,5.6159,87.4442,bell_pepper
108.9234,54.7794,68.3793,17.901,68.892,5.6998,96.5341,potato
78.5841,61.0301,81.7741,19.3,82.7633,5.7919,80.6223,potato
13.4555,58.201,40.0293,23.0915,44.9677,5.6983,113.9135,grapes
72.9879,48.8007,117.4196,16.4724,60.9362,5.9622,125.905,potato
51.0064,44.8763,44.0225,22.2486,50.6259,5.9529,98.8173,grapes
75.1495,46.1822,67.6188,23.388,67.487,6.0966,121.9962,potato
72.6772,27.018,83.3811,19.7275,61.926,5.5593,87.4555,peach
89.5325,45.6597,74.0222,16.9682,51.5815,7.372,68.6345,peach
71.7632,50.3553,74.1341,19.1729,71.2195,6.3078,81.2741,cherry
120.6172,65.7258,103.9386,26.2933,80.8972,6.3085,77.3228,bell_pepper
73.8974,38.3624,85.0587,18.0134,87.9631,5.2359,57.0881,strawberry
66.2974,49.2166,84.6639,18.5067,90.6627,5.4573,63.4186,strawberry
10.0308,112.2753,154.8556,14.9026,58.8199,5.5761,122.3141,apple
68.6232,58.5226,79.504,25.5161,71.6706,6.41,66.0554,cherry
115.4888,30.254,92.6592,22.1795,70.9742,5.8974,147.2874,tomato
89.9278,49.2464,22.4316,23.7355,58.7178,5.9052,154.991,maize
89.2132,50.7594,74.9367,18.9017,69.8509,6.1015,93.1302,cherry
68.4896,40.9176,80.8064,19.4707,68.982,6.0531,73.0765,strawberry
23.8144,122.0259,136.9617,12.718,67.4439,5.9369,88.7355,apple
75.5175,25.3202,101.6576,26.3326,59.035,5.9809,109.3083,bell_pepper
74.3351,46.4969,116.9111,16.0651,63.6959,5.3348,93.697,potato
107.8086,48.8365,91.3951,18.0159,58.8261,5.3103,106.9645,cherry
43.2978,59.558,46.3346,27.2337,51.7331,6.4211,75.0399,grapes
102.429,96.7983,68.331,26.3498,83.0196,6.0419,54.0487,bell_pepper
75.0726,31.6939,70.811,27.5428,46.7708,6.154,71.1002,peach
127.671,50.1882,93.6481,15.0994,44.898,6.5335,130.6932,tomato
121.3668,53.9402,103.7968,19.8861,65.2671,6.2476,129.9793,tomato
119.8281,52.6485,47.1207,26.5911,71.9632,6.243,117.3439,maize
99.4884,53.296,48.5653,20.2598,66.3345,6.0127,104.3015,peach
127.3893,69.6669,64.2961,22.4229,59.6971,5.8219,101.4527,bell_pepper
80.1957,53.7833,40.993,32.5979,66.3452,6.4148,103.9456,bell_pepper
18.3382,123.4443,155.2186,21.6342,62.0634,6.0684,82.7643,apple
87.6019,33.7514,75.1915,18.5895,80.0427,5.7085,89.8753,strawberry
57.4456,145.0,161.1425,21.2794,54.4021,5.4417,114.024,apple
56.8917,53.3498,45.831,22.4554,43.5456,6.1466,124.8315,grapes
26.8212,115.3268,151.1648,14.4631,70.1123,6.1784,94.4337,apple
100.8439,52.095,81.6695,28.8809,67.5026,5.97,126.5202,bell_pepper
29.161,46.7206,66.742,27.1273,74.4305,6.2829,82.3377,grapes
85.2563,24.0209,48.155,21.1605,58.8422,6.5903,112.4525,maize
29.8593,136.2619,158.2524,24.2492,64.3576,6.216,90.6896,apple
59.4896,67.622,45.51,22.8656,56.5242,6.1752,61.7755,maize
61.6703,42.645,62.8117,23.8248,60.3578,6.9784,13.5256,grapes
72.1719,39.731,77.3721,22.7812,56.5958,6.4981,98.8817,bell_pepper
4.7482,130.6163,139.9704,16.0672,69.8829,6.7318,92.6218,apple
81.063,61.1454,84.8758,23.5525,66.3423,6.6914,84.6095,cherry
72.0436,31.1824,65.0369,15.6153,68.9735,6.3324,79.1891,cherry
117.8396,73.1897,82.9444,23.5978,61.1881,6.4989,90.9489,bell_pepper
76.2012,69.169,127.8043,23.954,63.5328,6.2613,79.694,tomato
82.9464,62.7859,163.8593,20.5388,90.0151,5.9097,84.2461,potato
74.6793,43.8559,75.3947,18.2299,59.9248,6.5402,75.6614,cherry
105.4729,43.6254,90.5122,23.4398,73.5204,6.3646,110.1475,peach
87.2299,61.0078,93.2849,20.3839,74.6982,6.2706,66.6443,bell_pepper
67.7069,37.135,51.3545,22.7296,57.201,7.0446,67.9028,peach
87.0122,64.0075,102.2169,18.6162,73.3904,5.1716,92.3567,strawberry
51.4882,12.1726,105.2666,21.3055,71.7402,6.3923,67.926,strawberry
132.4617,33.1946,62.0147,19.7607,82.5064,6.5245,131.3026,potato
78.3947,24.602,93.1762,16.1108,77.1212,5.5435,121.6596,strawberry
108.5361,58.2797,74.3557,19.5129,73.3071,6.823,72.1706,peach
116.5003,34.922,66.2469,18.9085,75.439,6.4099,112.3415,bell_pepper
100.9396,27.3653,100.5634,18.5016,70.6087,6.0114,92.1348,potato
38.7653,110.9095,145.1425,16.2527,83.6926,5.8927,140.7733,apple
119.5679,23.6549,63.6161,20.8152,73.3291,5.911,107.4769,bell_pepper
39.9371,26.5587,97.4759,17.5728,66.8368,5.5807,115.6428,strawberry
72.3581,44.4954,100.4984,20.0014,78.2523,6.0459,90.4426,strawberry
24.1796,32.4106,64.3013,21.9209,56.0588,6.1975,15.4749,grapes
53.9038,102.8073,144.9778,19.3458,69.6875,6.3234,66.8315,apple
117.197,16.5164,105.5914,16.5645,64.6857,5.5736,37.461,potato
66.1364,25.9902,37.2977,23.1193,63.479,6.9014,82.5243,cherry
64.15,142.9532,152.4008,17.9324,86.6682,6.6435,90.5415,apple
38.4789,138.3975,149.1252,14.4026,70.625,6.6553,83.5434,apple
140.0,42.7887,79.0043,24.1417,57.6265,5.6694,124.5771,bell_pepper
119.3657,49.2682,18.685,24.0117,89.3509,6.815,76.8019,maize
16.6301,48.7807,57.4718,21.9891,45.8539,5.9982,18.1234,grapes
5.8978,55.0003,46.6228,25.2257,57.5115,6.1581,16.446,grapes
87.1836,48.332,77.5643,24.803,67.7897,6.2964,121.6641,tomato
128.7348,58.957,118.1627,23.7771,66.9762,6.8975,106.8575,bell_pepper
26.5744,49.9167,66.4682,20.6983,69.1046,6.2158,75.0395,grapes
108.7021,53.4781,75.8429,26.156,87.0613,6.2303,123.3891,bell_pepper
103.6205,36.2529,50.3534,26.4579,67.4381,6.8665,109.4119,maize
67.8567,79.4655,44.9725,25.0542,69.0817,7.243,131.6352,maize
28.9517,40.7383,67.5923,24.5334,64.795,6.2914,107.5922,grapes
73.1482,79.1962,81.5103,17.2704,71.9482,6.8835,117.379,cherry
20.757,47.4869,54.5049,24.2223,47.97,5.6827,77.2623,grapes
67.7079,61.6509,92.7842,22.177,75.5332,6.8788,106.8697,tomato
92.9285,53.1877,46.0449,23.8537,71.9195,6.7874,136.332,maize
56.6161,78.1819,112.2835,22.3801,70.0097,6.4834,92.2008,potato
22.869,129.3291,144.3808,14.6784,86.6098,6.1689,180.1086,apple
68.877,26.4274,46.3272,30.4588,77.5332,6.3044,104.7526,maize
93.8488,78.681,109.8411,22.8204,55.7254,5.5638,88.5595,tomato
70.8625,46.6213,69.6273,25.9731,63.8536,6.4265,95.6471,peach
128.5572,47.8037,80.6948,16.6227,65.7988,6.0675,65.8079,potato
107.9729,31.7534,95.002,21.2241,92.8823,6.001,106.8962,potato
99.0314,54.9217,107.6262,20.8656,66.998,5.5178,89.5358,potato
90.4736,55.709,48.5131,15.8048,52.6397,6.6753,110.6875,cherry
70.8218,52.478,35.191,20.104,45.6909,6.7401,86.9123,cherry
96.5513,43.4198,96.5364,21.8521,71.4293,5.89,115.1645,potato
48.2736,8.6667,78.0573,22.8988,66.3267,5.8106,73.2494,strawberry
12.8194,111.1463,141.2313,20.2522,49.9665,5.9848,107.7624,apple
109.3504,42.9485,40.0648,25.1868,58.0113,6.8761,116.9728,maize
103.5973,55.2478,32.0991,24.7314,60.9822,6.4484,96.8242,maize
76.0242,58.2132,99.7493,23.0493,62.1191,6.2675,131.9109,potato
83.1026,41.9814,108.8267,23.8186,89.5917,5.8364,83.6353,bell_pepper
94.679,47.498,31.7994,23.5213,55.8541,6.5745,132.3296,maize
21.5197,42.128,65.7261,25.8933,51.5749,5.8585,12.9426,grapes
113.1165,56.164,118.1311,24.1298,86.61,5.5234,118.2214,tomato
66.4038,58.4967,47.0282,20.1798,75.8264,7.2358,141.773,maize
45.816,47.7769,89.2976,18.4341,68.2423,5.8729,106.5434,peach
87.8287,41.4043,105.0326,24.0733,61.8487,6.4826,36.7153,peach
102.2415,53.2361,66.2245,18.2662,77.5758,5.9016,72.5119,strawberry
63.7664,40.2773,81.8901,14.4182,64.4381,6.6423,8.0044,peach
9.6367,125.5448,138.6373,20.7008,60.4079,5.3209,115.3318,apple
85.5088,44.8433,84.3455,17.635,72.9129,5.8182,111.2565,potato
103.1364,57.2512,108.4373,26.2142,83.961,5.5233,74.0105,bell_pepper
69.3253,51.6974,34.0064,23.5263,72.4267,6.1779,133.0497,maize
37.9172,130.2118,151.407,17.1638,71.6309,5.7451,77.3804,apple
24.8693,125.0356,155.0891,24.541,77.394,6.1246,67.2441,apple
81.1429,55.2449,88.7962,13.1646,78.6555,5.9412,73.0248,potato
79.1314,53.169,44.3754,22.9932,53.3673,6.466,97.2791,maize
140.0,83.75,119.0352,19.0448,69.7543,6.0386,44.6299,potato
82.639,70.4751,68.4167,15.1639,82.98,5.9054,111.5119,strawberry
126.2827,59.3386,68.5782,28.8648,61.4705,6.3086,94.474,bell_pepper
82.2892,45.5959,111.5139,12.6383,85.8408,5.324,77.2611,potato
140.0,61.9154,106.8936,23.1882,65.2312,6.3024,57.1502,tomato
40.8775,53.8763,55.209,26.7457,53.6367,5.7741,17.4507,grapes
104.7171,31.1059,58.3143,24.6515,40.7434,6.302,124.7425,maize
92.7511,56.5519,128.0897,28.5656,49.2116,6.5243,73.8534,bell_pepper
114.6419,67.0759,97.1067,20.1652,65.0495,5.914,104.0923,potato
69.8109,51.1732,31.0516,26.0527,75.2833,6.5659,40.8314,maize
53.9415,60.2435,36.8302,18.3715,63.3293,6.604,17.6149,peach
57.5325,40.2085,36.5125,23.3002,77.9786,6.1955,107.1657,grapes
118.6531,48.2197,126.0053,16.4075,72.6133,5.192,31.1491,potato
45.0632,123.6864,146.3043,21.8809,68.7289,5.9281,95.8959,apple
133.9132,75.1908,94.4889,27.3859,67.9493,6.0983,91.039,bell_pepper
99.7802,67.5793,137.7894,25.3786,71.4652,6.2778,120.9009,tomato
4.7964,39.406,49.4225,22.2832,51.8756,6.2621,29.1017,grapes
31.404,40.8542,45.1774,33.5786,73.1268,6.3669,102.2424,grapes
72.8108,27.9068,78.5103,18.0954,68.3518,5.8572,95.2376,cherry
140.0,52.5383,73.118,19.8541,59.9236,6.9221,77.5494,bell_pepper
116.3638,66.0369,88.5171,26.3967,70.1812,6.4309,96.2127,bell_pepper
109.2151,40.9835,83.1495,18.6649,57.9859,6.1588,60.7415,peach
54.7252,33.3581,83.5943,19.5518,61.0365,5.6477,55.7794,strawberry
115.813,35.3822,74.8827,23.667,71.7719,5.1383,117.289,potato
50.7654,51.4786,102.479,19.0316,72.7633,6.4533,80.3573,cherry
126.178,58.9224,77.3017,23.3279,57.6983,6.3749,77.341,peach
82.3113,50.0638,34.6948,25.4915,77.9296,5.8999,61.9599,maize
81.2982,45.7194,57.7598,13.573,66.2316,6.7835,78.7957,cherry
57.9126,26.5696,53.4021,14.2007,72.0191,5.0659,91.1713,cherry
99.3382,63.9709,115.0743,21.2981,57.5038,6.9906,120.8114,tomato
66.1966,33.6016,84.5063,21.2396,61.26,6.9065,81.4891,peach
140.0,64.1481,108.5799,19.2665,78.0986,6.5633,97.2932,potato
24.0539,142.2733,147.4837,14.0285,58.9097,6.1038,120.3166,apple
115.9905,57.0133,123.917,19.0939,71.6204,6.2402,133.3081,potato
33.3678,74.6924,66.5011,26.5399,69.9705,6.5331,35.5372,peach
115.4474,34.6633,87.6658,27.3361,74.2072,6.5608,93.7629,bell_pepper
140.0,44.4369,86.3624,26.9916,72.6394,6.1296,87.1418,bell_pepper
78.4934,47.6063,91.4931,17.7288,75.2541,6.1651,100.7712,strawberry
78.1257,64.6156,65.0959,25.6711,70.9985,6.0913,66.5113,bell_pepper
66.3921,44.3611,69.3837,16.9058,68.0378,6.4066,79.3755,cherry
29.2908,134.4693,151.3948,19.2181,66.4867,6.386,109.029,apple
97.0754,59.0059,36.7836,24.8891,74.131,5.9606,104.618,maize
50.8789,36.0209,47.591,22.9102,76.2121,6.5881,41.6254,grapes
112.5908,72.5483,68.3018,29.7076,65.0682,6.3119,104.7675,bell_pepper
47.0442,120.7873,141.8086,17.9506,73.3724,6.1461,131.2568,apple
98.4996,34.5711,32.065,19.0015,72.2479,6.5446,124.8935,maize
100.2791,41.0689,122.7221,19.2996,83.4893,6.3017,55.5811,potato
104.6171,54.6229,27.8088,25.9958,45.9223,6.3648,147.3994,maize
116.6434,60.9423,73.45,19.2491,75.1983,6.321,86.2439,bell_pepper
47.7012,49.9821,66.541,18.8776,57.1984,6.5177,63.028,grapes
107.7098,38.1936,115.3376,23.287,51.422,6.9141,45.9808,cherry
113.7035,37.4064,99.9773,18.8378,79.212,5.7134,80.3668,potato
110.0708,35.8662,60.9293,23.5936,67.9765,6.3437,122.7696,bell_pepper
108.3457,38.5151,51.6358,15.0168,62.5137,6.7168,63.5038,cherry
80.864,48.8797,36.8516,24.5933,87.9127,6.3653,89.6987,maize
80.1113,25.7982,123.8448,18.8604,65.353,5.76,111.2409,potato
68.3065,106.2319,167.1311,17.6426,68.0519,6.2218,81.7663,apple
50.3875,53.4125,77.1704,14.8183,65.4686,5.858,97.7159,cherry
140.0,46.8979,83.3913,29.5649,68.4085,5.3625,108.5022,bell_pepper
73.057,39.8349,83.0876,12.78,68.8816,6.2427,71.1715,strawberry
7.0733,59.6467,41.0043,20.4585,57.8094,7.1175,41.0454,grapes
62.7634,56.1878,96.7819,13.1544,66.3576,5.7559,102.7558,potato
114.8429,55.4757,75.5906,16.5589,64.4575,7.0608,70.1808,peach
86.2739,62.382,99.4302,17.9902,75.0981,5.8266,84.3456,strawberry
77.9651,45.8124,84.1953,20.7654,72.4236,6.8792,112.2979,cherry
108.1028,54.4566,36.1108,25.126,70.8199,6.3195,90.0071,bell_pepper
85.7035,59.3661,92.2883,13.297,79.0392,6.1143,91.1077,strawberry
46.4678,41.2467,86.2231,20.9726,65.914,5.8055,80.5981,cherry
84.8847,38.0754,59.478,24.9067,69.5741,5.6469,59.6943,cherry
28.8781,118.3868,146.2795,15.4106,71.6447,5.4699,130.2936,apple
109.5113,61.0019,140.737,27.2521,70.5287,6.1415,77.9609,tomato
119.241,41.6321,101.0298,13.4402,73.9873,5.4391,122.1023,potato
60.9425,114.7563,146.1976,12.132,65.6815,5.9777,125.8199,apple
95.6829,24.5122,130.431,24.0716,51.3806,6.0322,120.5266,bell_pepper
23.928,67.5366,53.0295,24.2448,63.5479,5.9062,64.8864,grapes
21.129,114.1389,164.8742,13.6341,64.08,5.8061,120.9773,apple
52.7112,39.3652,87.5446,17.3972,61.5541,6.5948,87.7367,cherry
77.5094,47.9967,50.392,27.3712,74.8726,6.0332,39.8441,bell_pepper
93.8278,65.4374,63.2379,15.3689,62.6058,5.0639,62.5255,potato
107.4863,63.3571,79.2557,18.7534,58.9844,4.9892,96.1381,potato
62.6635,49.5224,96.2622,20.7774,35.6237,6.1761,65.833,peach
72.9908,83.7,113.0542,17.1234,73.2614,5.4867,58.1355,potato
96.6276,39.3653,129.1915,26.698,58.761,6.7951,95.2356,tomato
84.9575,51.174,80.6075,16.2708,93.0524,5.7582,150.1279,potato
102.261,36.7748,120.391,16.773,62.6774,5.3036,154.0471,potato
104.1139,37.5647,105.9336,21.4065,56.5328,6.3478,105.8782,potato
60.9007,109.6048,173.7851,20.7052,93.7001,5.6197,128.184,apple
102.9015,45.5001,80.9978,22.2089,59.0053,6.3831,44.1591,cherry
74.8181,26.6394,87.5485,16.5023,82.8151,5.0955,87.6136,potato
98.2848,46.8554,91.3917,17.2781,92.1939,6.0006,89.9146,potato
62.3853,43.6054,91.2645,17.1128,67.8405,6.4032,47.1871,strawberry
68.2074,41.2438,85.0994,19.267,62.3295,5.3487,85.7781,strawberry
30.3562,47.2204,70.2718,19.4066,55.1664,6.4458,98.035,cherry
131.8225,40.6669,83.899,25.1485,71.5382,7.1426,123.7128,bell_pepper
92.1872,42.7201,36.0458,30.3649,74.2256,6.7329,123.0812,maize
105.5265,53.1554,82.3136,24.7612,64.5715,6.181,96.1539,bell_pepper
51.0381,49.5258,95.6366,15.4961,63.0856,7.6275,121.8618,cherry
103.4739,35.3082,73.7822,24.1592,49.4422,6.8102,72.9802,peach
42.6436,34.8557,54.7088,22.8388,57.6497,6.0915,101.1993,peach
67.1728,40.1425,101.7121,13.8684,61.9777,5.2591,173.0478,strawberry
34.2002,133.0478,152.3069,19.1072,69.0005,6.3068,78.6923,apple
49.413,126.3519,162.0239,20.8459,67.1981,5.9267,149.1011,apple
106.9505,64.784,90.7249,21.09,85.3955,6.7952,116.0854,tomato
124.1159,35.0391,66.8022,15.8959,61.6256,5.0928,75.2069,potato
39.408,44.8652,68.8486,9.8223,60.1839,6.3566,79.4521,cherry
85.3384,42.2052,86.0544,13.7818,59.3111,6.5543,37.7529,cherry
82.7986,43.9517,90.6834,14.7696,65.9366,7.2296,71.6513,cherry
17.6276,29.9694,59.6575,24.1852,41.8122,6.5415,120.6289,grapes
123.9837,61.1658,102.4103,22.03,67.9229,5.9301,96.1844,tomato
123.3885,54.8864,153.0642,27.0332,74.8243,6.1525,119.1677,tomato
35.9559,53.838,63.7642,19.9884,48.1269,5.7987,88.4346,grapes
109.29,53.797,41.8958,28.8204,73.8921,6.0872,72.0292,bell_pepper
5.4505,50.389,46.685,20.1043,47.1379,6.0324,61.1094,grapes
89.3761,69.1097,109.9653,30.1464,80.8512,5.7444,167.2679,tomato
86.2747,42.5085,58.7749,29.9182,73.7306,6.3754,67.8776,peach
121.1008,48.5022,70.5635,25.4587,36.5184,6.3856,110.8129,tomato
80.8874,31.4074,40.3644,14.8151,53.9622,6.4395,59.1176,cherry
123.8717,43.1187,104.0614,27.8143,47.026,7.0889,149.2816,tomato
57.8197,59.8336,88.7763,20.051,74.7405,6.6373,95.5286,peach
140.0,58.5254,87.3367,22.9904,65.7985,6.2292,97.9616,tomato
80.5257,37.2028,152.8846,22.216,57.5703,6.5833,55.2089,peach
106.6157,41.7162,103.1686,14.2263,77.2699,5.4674,94.6935,potato
79.7008,45.7647,43.0914,28.7461,63.3221,6.3819,74.2022,maize
66.7275,44.4067,84.823,18.9177,72.8681,5.9491,120.1943,strawberry
86.586,43.0606,75.8959,18.4387,62.788,6.6452,88.8053,peach
101.3767,31.007,48.6205,23.882,54.6866,5.5623,99.8662,maize
111.1206,45.4194,68.4819,23.3702,80.1378,5.8304,66.8567,bell_pepper
88.5225,48.2334,98.6044,21.5726,79.1932,6.9247,86.7222,cherry
81.9269,63.4326,98.5724,16.7072,66.8741,5.5566,94.587,potato
65.0478,37.8164,96.3324,21.4608,81.3665,5.5111,119.8858,strawberry
46.0797,68.801,72.98,25.6457,70.1635,5.3591,78.1855,strawberry
88.3519,54.7171,76.1123,23.7718,72.902,5.4527,124.4482,bell_pepper
107.1802,53.5537,29.0081,25.963,46.4496,6.315,142.4035,maize
49.1019,48.0362,105.494,21.6706,46.9134,6.8585,51.5841,peach
107.0106,53.2657,79.301,17.6788,67.8092,5.8299,80.8784,strawberry
79.0838,30.2946,90.5779,16.3142,62.229,6.6107,93.5065,potato
96.7793,38.983,106.1154,13.91,100.0,5.1571,91.1543,strawberry
78.2593,56.5844,95.9014,33.8382,73.5547,6.6232,50.1565,tomato
107.7291,34.3216,67.8009,23.2979,63.925,5.7836,114.3549,cherry
4.3095,61.8023,65.6867,24.7722,57.868,5.9364,14.1611,grapes
115.2987,56.7348,56.5414,24.2001,85.3167,6.1454,146.1876,bell_pepper
109.8424,40.2552,64.0224,20.2402,59.0889,6.2562,73.5577,peach
100.2647,54.7775,116.1019,21.8908,92.0025,5.7059,88.742,tomato
103.2879,54.5037,120.9573,20.2361,74.2265,6.1357,134.4885,potato
87.1334,26.4532,93.386,25.1011,55.5931,5.8991,125.8993,peach
67.6128,16.6846,106.6127,18.5786,71.0453,6.2008,81.7695,strawberry
21.6331,41.3381,60.815,26.0284,50.0371,6.0563,77.8138,grapes
83.505,48.4868,80.4586,27.4619,52.4117,6.6819,113.3819,peach
50.4954,67.8823,121.3771,17.9507,64.076,5.8542,95.4855,potato
115.0066,85.7676,54.7779,24.3156,73.2259,5.8184,97.5136,bell_pepper
55.8338,31.7741,89.7512,12.4937,83.4694,6.0439,105.6967,strawberry
12.7392,41.9526,38.0142,23.2721,62.0004,6.171,53.8794,grapes
89.0876,54.3537,92.9904,20.3302,71.5786,6.4349,82.6452,tomato
140.0,58.578,87.2316,17.2912,75.9436,6.7639,17.2303,bell_pepper
39.1828,55.5295,57.9248,25.7907,55.9263,6.3987,16.3341,grapes
114.9628,66.0487,98.7839,19.1005,75.9421,6.2446,100.8536,tomato
110.265,53.6512,60.8468,18.2788,55.6583,6.0422,73.4049,bell_pepper
56.8136,28.3661,67.6738,24.3858,54.3217,6.3279,92.6902,peach
48.6328,49.0767,41.3122,21.0396,52.1888,6.6614,59.7291,grapes
48.6051,58.1954,85.6945,21.1081,54.466,6.2721,95.8075,cherry
87.89,45.1222,126.3822,28.8497,78.6951,5.824,170.1269,tomato
89.4999,51.2935,45.5432,21.0131,65.5797,6.6114,134.6699,maize
95.9198,45.6095,84.5159,18.0055,69.1333,6.3774,73.6785,bell_pepper
74.42,52.3522,45.7925,19.6058,82.3534,5.5079,69.1847,strawberry
80.6853,47.2653,88.1434,20.012,79.9361,5.0219,94.845,strawberry
99.0692,46.1003,38.0092,21.2813,37.4919,6.5279,105.6162,peach
120.968,53.2064,107.8608,15.3631,61.0141,6.479,86.9439,potato
64.7708,29.779,79.7218,19.487,67.1693,6.2137,37.18,peach
58.5643,40.1716,36.2286,23.1497,77.6743,6.1874,104.4312,grapes
115.3933,29.8041,92.3589,14.1946,83.4327,5.2768,48.7712,strawberry
36.4657,45.4775,58.8567,21.4282,47.3975,6.1746,50.7872,grapes
35.9077,57.3965,77.7928,24.0116,56.7446,6.4872,105.4252,grapes
9.769,49.9974,59.1138,26.825,57.4413,6.5528,33.4604,grapes
107.5547,71.807,95.3283,28.2736,62.8934,6.0386,55.4906,bell_pepper
107.2614,36.6383,100.2997,18.5133,73.447,5.3749,93.0031,strawberry
130.3651,94.3601,42.905,26.362,77.6103,5.6986,114.829,bell_pepper
70.214,43.2145,109.4586,24.9353,76.1682,5.973,110.2418,tomato
72.8972,34.9498,123.5156,18.1886,73.2679,6.249,97.0177,potato
140.0,52.5345,82.5388,31.7614,63.0539,6.5067,129.0159,tomato
96.363,61.5014,120.8897,23.6789,61.3607,5.9477,79.3291,tomato
47.8421,56.5343,62.4769,18.8187,74.2188,5.7288,106.689,strawberry
22.6404,142.6692,144.2611,21.3076,72.2708,5.9502,132.5551,apple
31.9924,47.2561,43.1072,26.5857,47.3698,6.0846,106.3901,grapes
85.192,34.0184,72.0639,27.9261,77.9261,5.7995,86.1669,bell_pepper
125.1963,57.8842,63.399,26.1589,52.9485,6.7818,120.7277,bell_pepper
124.2692,54.2317,97.1522,27.142,63.2587,5.7704,135.2077,tomato
61.1825,36.8083,65.2523,17.8355,66.0533,7.2394,93.5111,cherry
23.4704,57.3541,51.618,24.5854,50.2223,7.2414,108.3796,grapes
125.6138,57.1753,152.8276,23.0475,59.6239,5.298,110.3675,potato
29.9627,55.2476,59.1485,20.6854,38.5181,6.2808,15.7773,grapes
69.047,41.4361,109.411,26.9662,59.9379,6.901,81.4537,peach
101.92,50.575,71.7882,14.1896,53.6805,5.9039,58.9945,peach
66.3416,28.233,63.1517,15.4347,53.9731,5.137,66.0222,strawberry
111.0131,38.4222,90.8705,15.6942,74.2989,5.3841,67.4131,strawberry
86.2929,43.8496,82.0541,24.8392,57.3341,6.7428,120.9949,peach
26.7178,30.2734,37.9551,24.4838,49.0974,6.1496,57.5486,grapes
62.4206,31.247,59.5392,22.4962,80.6476,5.8646,112.8445,strawberry
